Year,Month,Day,Hour,Minute,Second,KUM_META.ws
2020,06,13,20,00,00,1.26
2020,06,13,21,00,00,0.71667
2020,06,13,22,00,00,1.29833
2020,06,13,23,00,00,1.57167
2020,06,14,00,00,00,1.575
2020,06,14,01,00,00,2.125
2020,06,14,02,00,00,2.42333
2020,06,14,03,00,00,1.94167
2020,06,14,04,00,00,1.47833
2020,06,14,05,00,00,1.53167
2020,06,14,06,00,00,1.77167
2020,06,14,07,00,00,1.80333
2020,06,14,08,00,00,2.56333
2020,06,14,09,00,00,2.415
2020,06,14,10,00,00,3.94333
2020,06,14,11,00,00,5.77333
2020,06,14,12,00,00,5.43833
2020,06,14,13,00,00,5.34333
2020,06,14,14,00,00,5.885
2020,06,14,15,00,00,4.62333
2020,06,14,16,00,00,4.66667
2020,06,14,17,00,00,4.17833
2020,06,14,18,00,00,3.30333
2020,06,14,19,00,00,2.995
2020,06,14,20,00,00,2.21167
2020,06,14,21,00,00,1.45833
2020,06,14,22,00,00,1.98667
2020,06,14,23,00,00,1.59667
2020,06,15,00,00,00,1.95333
2020,06,15,01,00,00,1.87667
2020,06,15,02,00,00,2
2020,06,15,03,00,00,2.58
2020,06,15,04,00,00,1.72667
2020,06,15,05,00,00,2.32833
2020,06,15,06,00,00,2.32167
2020,06,15,07,00,00,2.63667
2020,06,15,08,00,00,3.40167
2020,06,15,09,00,00,3.475
2020,06,15,10,00,00,4.31333
2020,06,15,11,00,00,5.32333
2020,06,15,12,00,00,5.36333
2020,06,15,13,00,00,5.745
2020,06,15,14,00,00,6.15167
2020,06,15,15,00,00,6.11167
2020,06,15,16,00,00,4.72
2020,06,15,17,00,00,4.07
2020,06,15,18,00,00,3.17333
2020,06,15,19,00,00,2.27833
2020,06,15,20,00,00,2.04333
2020,06,15,21,00,00,1.705
2020,06,15,22,00,00,1.64833
2020,06,15,23,00,00,1.45333
2020,06,16,00,00,00,1.45
2020,06,16,01,00,00,1.24667
2020,06,16,02,00,00,1.39
2020,06,16,03,00,00,1.37333
2020,06,16,04,00,00,1.65833
2020,06,16,05,00,00,1.52
2020,06,16,06,00,00,1.84
2020,06,16,07,00,00,2.56667
2020,06,16,08,00,00,3.655
2020,06,16,09,00,00,2.735
2020,06,16,10,00,00,3.655
2020,06,16,11,00,00,2.9
2020,06,16,12,00,00,2.22167
2020,06,16,13,00,00,3.15
2020,06,16,14,00,00,2.82833
2020,06,16,15,00,00,2.30167
2020,06,16,16,00,00,1.695
2020,06,16,17,00,00,2.31
2020,06,16,18,00,00,2.29167
2020,06,16,19,00,00,0.89
2020,06,16,20,00,00,0.98
2020,06,16,21,00,00,1.49833
2020,06,16,22,00,00,1.295
2020,06,16,23,00,00,1.45167
2020,06,17,00,00,00,1.36167
2020,06,17,01,00,00,1.525
2020,06,17,02,00,00,1.36667
2020,06,17,03,00,00,0.965
2020,06,17,04,00,00,0.23333
2020,06,17,05,00,00,0.67167
2020,06,17,06,00,00,1.13667
2020,06,17,07,00,00,0.905
2020,06,17,08,00,00,1.275
2020,06,17,09,00,00,1.54667
2020,06,17,10,00,00,2.33833
2020,06,17,11,00,00,2.37
2020,06,17,12,00,00,3.12667
2020,06,17,13,00,00,3.035
2020,06,17,14,00,00,2.96667
2020,06,17,15,00,00,3.735
2020,06,17,16,00,00,2.83167
2020,06,17,17,00,00,2.9
2020,06,17,18,00,00,2.70833
2020,06,17,19,00,00,2.22833
2020,06,17,20,00,00,1.51833
2020,06,17,21,00,00,1.95333
2020,06,17,22,00,00,1.84167
2020,06,17,23,00,00,2.2
2020,06,18,00,00,00,2.14667
2020,06,18,01,00,00,1.645
2020,06,18,02,00,00,0.84167
2020,06,18,03,00,00,2.81833
2020,06,18,04,00,00,2.3
2020,06,18,05,00,00,1.94
2020,06,18,06,00,00,1.39833
2020,06,18,07,00,00,1.35333
2020,06,18,08,00,00,2.34833
2020,06,18,09,00,00,1.69667
2020,06,18,10,00,00,1.845
2020,06,18,11,00,00,1.63833
2020,06,18,12,00,00,2.09167
2020,06,18,13,00,00,3.51333
2020,06,18,14,00,00,2.70833
2020,06,18,15,00,00,2.225
2020,06,18,16,00,00,1.865
2020,06,18,17,00,00,1.805
2020,06,18,18,00,00,2.04
2020,06,18,19,00,00,1.675
2020,06,18,20,00,00,1.275
2020,06,18,21,00,00,1.65833
2020,06,18,22,00,00,1.815
2020,06,18,23,00,00,2.38167
2020,06,19,00,00,00,2.42333
2020,06,19,01,00,00,2.72167
2020,06,19,02,00,00,2.57667
2020,06,19,03,00,00,2.43167
2020,06,19,04,00,00,2.465
2020,06,19,05,00,00,2.15667
2020,06,19,06,00,00,2.49833
2020,06,19,07,00,00,2.46
2020,06,19,08,00,00,2.49167
2020,06,19,09,00,00,2.065
2020,06,19,10,00,00,2.13167
2020,06,19,11,00,00,2.50833
2020,06,19,12,00,00,2.65167
2020,06,19,13,00,00,2.53667
2020,06,19,14,00,00,2.87667
2020,06,19,15,00,00,2.415
2020,06,19,16,00,00,2.99167
2020,06,19,17,00,00,1.37167
2020,06,19,18,00,00,1.74167
2020,06,19,19,00,00,0.78833
2020,06,19,20,00,00,1.29333
2020,06,19,21,00,00,3.41333
2020,06,19,22,00,00,3.02167
2020,06,19,23,00,00,2.785
2020,06,20,00,00,00,2.96333
2020,06,20,01,00,00,2.49167
2020,06,20,02,00,00,2.69
2020,06,20,03,00,00,2.46333
2020,06,20,04,00,00,2.58
2020,06,20,05,00,00,3.035
2020,06,20,06,00,00,4.23667
2020,06,20,07,00,00,4.12167
2020,06,20,08,00,00,5.33833
2020,06,20,09,00,00,4.88167
2020,06,20,10,00,00,4.70333
2020,06,20,11,00,00,5.57167
2020,06,20,12,00,00,5.43167
2020,06,20,13,00,00,5.245
2020,06,20,14,00,00,5.05333
2020,06,20,15,00,00,4.76167
2020,06,20,16,00,00,3.80833
2020,06,20,17,00,00,4.92167
2020,06,20,18,00,00,5.45667
2020,06,20,19,00,00,4.09833
2020,06,20,20,00,00,4.61333
2020,06,20,21,00,00,3.56
2020,06,20,22,00,00,3.10333
2020,06,20,23,00,00,3.035
2020,06,21,00,00,00,2.39167
2020,06,21,01,00,00,2.095
2020,06,21,02,00,00,2.02167
2020,06,21,03,00,00,2.33
2020,06,21,04,00,00,2.305
2020,06,21,05,00,00,2.60833
2020,06,21,06,00,00,2.9
2020,06,21,07,00,00,3.51167
2020,06,21,08,00,00,4.65667
2020,06,21,09,00,00,4.34167
2020,06,21,10,00,00,4.285
2020,06,21,11,00,00,4.57667
2020,06,21,12,00,00,5.155
2020,06,21,13,00,00,4.20833
2020,06,21,14,00,00,4.73167
2020,06,21,15,00,00,3.70167
2020,06,21,16,00,00,4.02833
2020,06,21,17,00,00,3.78333
2020,06,21,18,00,00,2.51833
2020,06,21,19,00,00,2.71
2020,06,21,20,00,00,2.06667
2020,06,21,21,00,00,2.375
2020,06,21,22,00,00,1.78833
2020,06,21,23,00,00,1.58833
2020,06,22,00,00,00,1.38667
2020,06,22,01,00,00,1.305
2020,06,22,02,00,00,1.545
2020,06,22,03,00,00,1.87833
2020,06,22,04,00,00,1.70667
2020,06,22,05,00,00,1.34667
2020,06,22,06,00,00,1.49
2020,06,22,07,00,00,2.32
2020,06,22,08,00,00,2.645
2020,06,22,09,00,00,2.47667
2020,06,22,10,00,00,3.04833
2020,06,22,11,00,00,3.20667
2020,06,22,12,00,00,2.97833
2020,06,22,13,00,00,3.86
2020,06,22,14,00,00,3.70667
2020,06,22,15,00,00,3.68333
2020,06,22,16,00,00,3.03667
2020,06,22,17,00,00,2.51333
2020,06,22,18,00,00,2.05667
2020,06,22,19,00,00,1.84167
2020,06,22,20,00,00,1.165
2020,06,22,21,00,00,0.16167
2020,06,22,22,00,00,0.58
2020,06,22,23,00,00,1.09
2020,06,23,00,00,00,1.37167
2020,06,23,01,00,00,1.76
2020,06,23,02,00,00,1.17167
2020,06,23,03,00,00,1.14333
2020,06,23,04,00,00,1.20667
2020,06,23,05,00,00,0.575
2020,06,23,06,00,00,0.96833
2020,06,23,07,00,00,0.66833
2020,06,23,08,00,00,1.06
2020,06,23,09,00,00,1.90667
2020,06,23,10,00,00,3.07833
2020,06,23,11,00,00,3.16667
2020,06,23,12,00,00,3.05833
2020,06,23,13,00,00,3.29833
2020,06,23,14,00,00,3.05167
2020,06,23,15,00,00,3.34167
2020,06,23,16,00,00,3.265
2020,06,23,17,00,00,3.28333
2020,06,23,18,00,00,3.32167
2020,06,23,19,00,00,2.86667
2020,06,23,20,00,00,2.08333
2020,06,23,21,00,00,1.905
2020,06,23,22,00,00,3.01833
2020,06,23,23,00,00,2.695
2020,06,24,00,00,00,2.23667
2020,06,24,01,00,00,2.105
2020,06,24,02,00,00,1.83833
2020,06,24,03,00,00,1.44167
2020,06,24,04,00,00,0.45
2020,06,24,05,00,00,0.93833
2020,06,24,06,00,00,0.80833
2020,06,24,07,00,00,0.565
2020,06,24,08,00,00,1.04833
2020,06,24,09,00,00,1.98333
2020,06,24,10,00,00,2.385
2020,06,24,11,00,00,2.06333
2020,06,24,12,00,00,2.48667
2020,06,24,13,00,00,3.195
2020,06,24,14,00,00,3.32667
2020,06,24,15,00,00,2.55333
2020,06,24,16,00,00,2.25833
2020,06,24,17,00,00,2.61
2020,06,24,18,00,00,2.46167
2020,06,24,19,00,00,1.77667
2020,06,24,20,00,00,1.35167
2020,06,24,21,00,00,1.29167
2020,06,24,22,00,00,1.395
2020,06,24,23,00,00,2.33
2020,06,25,00,00,00,2.40167
2020,06,25,01,00,00,3.07
2020,06,25,02,00,00,3.175
2020,06,25,03,00,00,3.21333
2020,06,25,04,00,00,2.285
2020,06,25,05,00,00,2.39
2020,06,25,06,00,00,2.905
2020,06,25,07,00,00,2.63167
2020,06,25,08,00,00,2.28
2020,06,25,09,00,00,2.56
2020,06,25,10,00,00,2.45833
2020,06,25,11,00,00,2.84333
2020,06,25,12,00,00,2.94333
2020,06,25,13,00,00,3.91833
2020,06,25,14,00,00,3.56833
2020,06,25,15,00,00,4.19333
2020,06,25,16,00,00,3.595
2020,06,25,17,00,00,3.885
2020,06,25,18,00,00,3.27667
2020,06,25,19,00,00,2.76333
2020,06,25,20,00,00,2.29333
2020,06,25,21,00,00,2.31
2020,06,25,22,00,00,2.28
2020,06,25,23,00,00,2.54
2020,06,26,00,00,00,2.44833
2020,06,26,01,00,00,2.27167
2020,06,26,02,00,00,1.71333
2020,06,26,03,00,00,1.25333
2020,06,26,04,00,00,2.27
2020,06,26,05,00,00,2.24333
2020,06,26,06,00,00,1.995
2020,06,26,07,00,00,1.84667
2020,06,26,08,00,00,2.99833
2020,06,26,09,00,00,3.20333
2020,06,26,10,00,00,3.20167
2020,06,26,11,00,00,3.49333
2020,06,26,12,00,00,4.285
2020,06,26,13,00,00,4.50333
2020,06,26,14,00,00,3.96833
2020,06,26,15,00,00,4.09167
2020,06,26,16,00,00,3.81333
2020,06,26,17,00,00,4.11167
2020,06,26,18,00,00,4.38167
2020,06,26,19,00,00,3.95167
2020,06,26,20,00,00,3.37
2020,06,26,21,00,00,2.44667
2020,06,26,22,00,00,3.13333
2020,06,26,23,00,00,2.985
2020,06,27,00,00,00,2.47833
2020,06,27,01,00,00,1.905
2020,06,27,02,00,00,2.085
2020,06,27,03,00,00,2.015
2020,06,27,04,00,00,1.91833
2020,06,27,05,00,00,1.56
2020,06,27,06,00,00,1.91
2020,06,27,07,00,00,2.78167
2020,06,27,08,00,00,2.195
2020,06,27,09,00,00,2.49333
2020,06,27,10,00,00,3.10167
2020,06,27,11,00,00,4.165
2020,06,27,12,00,00,4.20167
2020,06,27,13,00,00,4.80667
2020,06,27,14,00,00,4.05333
2020,06,27,15,00,00,3.96333
2020,06,27,16,00,00,2.945
2020,06,27,17,00,00,2.97167
2020,06,27,18,00,00,2.465
2020,06,27,19,00,00,1.67
2020,06,27,20,00,00,1.86667
2020,06,27,21,00,00,1.745
2020,06,27,22,00,00,1.06
2020,06,27,23,00,00,1.4
2020,06,28,00,00,00,2.055
2020,06,28,01,00,00,1.45667
2020,06,28,02,00,00,1.38667
2020,06,28,03,00,00,2.27833
2020,06,28,04,00,00,3.24167
2020,06,28,05,00,00,3.04833
2020,06,28,06,00,00,2.79333
2020,06,28,07,00,00,3.89333
2020,06,28,08,00,00,5.085
2020,06,28,09,00,00,4.84167
2020,06,28,10,00,00,4.79167
2020,06,28,11,00,00,4.44333
2020,06,28,12,00,00,4.9
2020,06,28,13,00,00,5.92333
2020,06,28,14,00,00,5.20167
2020,06,28,15,00,00,4.905
2020,06,28,16,00,00,5.37333
2020,06,28,17,00,00,5.20333
2020,06,28,18,00,00,5.19667
2020,06,28,19,00,00,4.605
2020,06,28,20,00,00,4.865
2020,06,28,21,00,00,4.61833
2020,06,28,22,00,00,5.50667
2020,06,28,23,00,00,4.40833
2020,06,29,00,00,00,4.82667
2020,06,29,01,00,00,6.27167
2020,06,29,02,00,00,5.50333
2020,06,29,03,00,00,5.285
2020,06,29,04,00,00,5.43833
2020,06,29,05,00,00,4.62167
2020,06,29,06,00,00,5.35333
2020,06,29,07,00,00,6.41833
2020,06,29,08,00,00,5.79833
2020,06,29,09,00,00,7.03
2020,06,29,10,00,00,5.925
2020,06,29,11,00,00,7.02167
2020,06,29,12,00,00,5.47833
2020,06,29,13,00,00,7.16
2020,06,29,14,00,00,6.75167
2020,06,29,15,00,00,5.49833
2020,06,29,16,00,00,4.61667
2020,06,29,17,00,00,4.09
2020,06,29,18,00,00,4.42667
2020,06,29,19,00,00,3.96167
2020,06,29,20,00,00,3.02167
2020,06,29,21,00,00,2.19
2020,06,29,22,00,00,1.32167
2020,06,29,23,00,00,1.70333
2020,06,30,00,00,00,1.29833
2020,06,30,01,00,00,0.74167
2020,06,30,02,00,00,1.15667
2020,06,30,03,00,00,1.68833
2020,06,30,04,00,00,1.85333
2020,06,30,05,00,00,2.81667
2020,06,30,06,00,00,2.33167
2020,06,30,07,00,00,3.24167
2020,06,30,08,00,00,4.27333
2020,06,30,09,00,00,4.69167
2020,06,30,10,00,00,4.07333
2020,06,30,11,00,00,6.34667
2020,06,30,12,00,00,5.45167
2020,06,30,13,00,00,4.335
2020,06,30,14,00,00,3.47333
2020,06,30,15,00,00,3.635
2020,06,30,16,00,00,2.555
2020,06,30,17,00,00,3.13
2020,06,30,18,00,00,4.89667
2020,06,30,19,00,00,5.10167
2020,06,30,20,00,00,6.59833
2020,06,30,21,00,00,6.3
2020,06,30,22,00,00,5.29
2020,06,30,23,00,00,6.18167
2020,07,01,00,00,00,5.99833
2020,07,01,01,00,00,6.705
2020,07,01,02,00,00,6.175
2020,07,01,03,00,00,6.425
2020,07,01,04,00,00,6.61833
2020,07,01,05,00,00,6.54167
2020,07,01,06,00,00,6.84667
2020,07,01,07,00,00,6.61833
2020,07,01,08,00,00,6.54833
2020,07,01,09,00,00,7.35167
2020,07,01,10,00,00,6.43667
2020,07,01,11,00,00,5.74167
2020,07,01,12,00,00,4.555
2020,07,01,13,00,00,5.31667
2020,07,01,14,00,00,4.97167
2020,07,01,15,00,00,5.18167
2020,07,01,16,00,00,5.05167
2020,07,01,17,00,00,4.41333
2020,07,01,18,00,00,3.75667
2020,07,01,19,00,00,3.21333
2020,07,01,20,00,00,3.78
2020,07,01,21,00,00,2.68333
2020,07,01,22,00,00,2.37
2020,07,01,23,00,00,2.92167
2020,07,02,00,00,00,2.145
2020,07,02,01,00,00,1.80167
2020,07,02,02,00,00,1.725
2020,07,02,03,00,00,1.81333
2020,07,02,04,00,00,1.48667
2020,07,02,05,00,00,1.295
2020,07,02,06,00,00,1.47333
2020,07,02,07,00,00,1.165
2020,07,02,08,00,00,1.27667
2020,07,02,09,00,00,1.84
2020,07,02,10,00,00,2.085
2020,07,02,11,00,00,2.16333
2020,07,02,12,00,00,2.995
2020,07,02,13,00,00,3.35167
2020,07,02,14,00,00,4.03333
2020,07,02,15,00,00,3.68333
2020,07,02,16,00,00,3.43167
2020,07,02,17,00,00,2.64
2020,07,02,18,00,00,3.11833
2020,07,02,19,00,00,2.86833
2020,07,02,20,00,00,3.38333
2020,07,02,21,00,00,3.34667
2020,07,02,22,00,00,3.56833
2020,07,02,23,00,00,3.995
2020,07,03,00,00,00,3.675
2020,07,03,01,00,00,3.78667
2020,07,03,02,00,00,2.66167
2020,07,03,03,00,00,3.99833
2020,07,03,04,00,00,3.74
2020,07,03,05,00,00,2.87167
2020,07,03,06,00,00,3.50167
2020,07,03,07,00,00,3.77
2020,07,03,08,00,00,4.895
2020,07,03,09,00,00,6.52167
2020,07,03,10,00,00,6.90833
2020,07,03,11,00,00,6.54167
2020,07,03,12,00,00,6.56667
2020,07,03,13,00,00,5.80833
2020,07,03,14,00,00,6.19167
2020,07,03,15,00,00,5.715
2020,07,03,16,00,00,5.64
2020,07,03,17,00,00,5.33667
2020,07,03,18,00,00,4.87833
2020,07,03,19,00,00,4.73167
2020,07,03,20,00,00,3.665
2020,07,03,21,00,00,3.97667
2020,07,03,22,00,00,3.63833
2020,07,03,23,00,00,3.37833
2020,07,04,00,00,00,3.03167
2020,07,04,01,00,00,3.01333
2020,07,04,02,00,00,3.27833
2020,07,04,03,00,00,3.69333
2020,07,04,04,00,00,3.87833
2020,07,04,05,00,00,4.01167
2020,07,04,06,00,00,3.78167
2020,07,04,07,00,00,5.005
2020,07,04,08,00,00,5.46167
2020,07,04,09,00,00,6.43833
2020,07,04,10,00,00,5.55667
2020,07,04,11,00,00,5.22667
2020,07,04,12,00,00,3.67833
2020,07,04,13,00,00,4.59167
2020,07,04,14,00,00,5.77833
2020,07,04,15,00,00,5.48167
2020,07,04,16,00,00,5.84167
2020,07,04,17,00,00,5.94667
2020,07,04,18,00,00,6.97
2020,07,04,19,00,00,6.01833
2020,07,04,20,00,00,6.27333
2020,07,04,21,00,00,6.34
2020,07,04,22,00,00,6.31
2020,07,04,23,00,00,5.78167
2020,07,05,00,00,00,5.12667
2020,07,05,01,00,00,5.28
2020,07,05,02,00,00,4.675
2020,07,05,03,00,00,2.395
2020,07,05,04,00,00,1.70167
2020,07,05,05,00,00,1.66833
2020,07,05,06,00,00,1.89
2020,07,05,07,00,00,2.345
2020,07,05,08,00,00,1.84167
2020,07,05,09,00,00,1.755
2020,07,05,10,00,00,0.99167
2020,07,05,11,00,00,1.63667
2020,07,05,12,00,00,2.07833
2020,07,05,13,00,00,3.69
2020,07,05,14,00,00,2.77167
2020,07,05,15,00,00,2.60667
2020,07,05,16,00,00,2.57333
2020,07,05,17,00,00,3.43833
2020,07,05,18,00,00,3.99333
2020,07,05,19,00,00,5.17333
2020,07,05,20,00,00,7.18
2020,07,05,21,00,00,7.50333
2020,07,05,22,00,00,7.02333
2020,07,05,23,00,00,6.57167
2020,07,06,00,00,00,7.305
2020,07,06,01,00,00,7.455
2020,07,06,02,00,00,6.12667
2020,07,06,03,00,00,5.98833
2020,07,06,04,00,00,5.07
2020,07,06,05,00,00,6.80167
2020,07,06,06,00,00,7.14833
2020,07,06,07,00,00,7.15667
2020,07,06,08,00,00,6.69333
2020,07,06,09,00,00,7.61
2020,07,06,10,00,00,7.225
2020,07,06,11,00,00,7.69
2020,07,06,12,00,00,8.40167
2020,07,06,13,00,00,7.74
2020,07,06,14,00,00,7.95333
2020,07,06,15,00,00,7.94
2020,07,06,16,00,00,7.605
2020,07,06,17,00,00,6.74667
2020,07,06,18,00,00,6.51833
2020,07,06,19,00,00,6.59833
2020,07,06,20,00,00,5.56333
2020,07,06,21,00,00,4.39667
2020,07,06,22,00,00,4.77167
2020,07,06,23,00,00,5.215
2020,07,07,00,00,00,5.91333
2020,07,07,01,00,00,5.31167
2020,07,07,02,00,00,5.33167
2020,07,07,03,00,00,5.805
2020,07,07,04,00,00,6.01333
2020,07,07,05,00,00,6.24833
2020,07,07,06,00,00,4.895
2020,07,07,07,00,00,5.52833
2020,07,07,08,00,00,3.95
2020,07,07,09,00,00,4.61167
2020,07,07,10,00,00,5.58167
2020,07,07,11,00,00,6.015
2020,07,07,12,00,00,7.03167
2020,07,07,13,00,00,6.55
2020,07,07,14,00,00,5.83833
2020,07,07,15,00,00,5.23833
2020,07,07,16,00,00,5.29333
2020,07,07,17,00,00,4.325
2020,07,07,18,00,00,4.64
2020,07,07,19,00,00,3.91833
2020,07,07,20,00,00,2.93167
2020,07,07,21,00,00,3.00833
2020,07,07,22,00,00,2.55833
2020,07,07,23,00,00,2.765
2020,07,08,00,00,00,2.365
2020,07,08,01,00,00,2.645
2020,07,08,02,00,00,2.75
2020,07,08,03,00,00,2.44
2020,07,08,04,00,00,2.22167
2020,07,08,05,00,00,2.82167
2020,07,08,06,00,00,2.755
2020,07,08,07,00,00,3.51167
2020,07,08,08,00,00,3.065
2020,07,08,09,00,00,3.615
2020,07,08,10,00,00,3.93
2020,07,08,11,00,00,4.00333
2020,07,08,12,00,00,4.1
2020,07,08,13,00,00,4.07333
2020,07,08,14,00,00,3.23833
2020,07,08,15,00,00,2.855
2020,07,08,16,00,00,2.81167
2020,07,08,17,00,00,3.11
2020,07,08,18,00,00,3.105
2020,07,08,19,00,00,2.84833
2020,07,08,20,00,00,3.18
2020,07,08,21,00,00,2.79167
2020,07,08,22,00,00,3
2020,07,08,23,00,00,2.885
2020,07,09,00,00,00,2.72333
2020,07,09,01,00,00,2.415
2020,07,09,02,00,00,2.89833
2020,07,09,03,00,00,1.85667
2020,07,09,04,00,00,1.975
2020,07,09,05,00,00,2.65167
2020,07,09,06,00,00,3.40167
2020,07,09,07,00,00,3.38833
2020,07,09,08,00,00,4.29667
2020,07,09,09,00,00,5.135
2020,07,09,10,00,00,5.96333
2020,07,09,11,00,00,6.35167
2020,07,09,12,00,00,5.87833
2020,07,09,13,00,00,5.75
2020,07,09,14,00,00,5.42833
2020,07,09,15,00,00,4.30167
2020,07,09,16,00,00,4.655
2020,07,09,17,00,00,4.14167
2020,07,09,18,00,00,3.87667
2020,07,09,19,00,00,3.9
2020,07,09,20,00,00,3.615
2020,07,09,21,00,00,3.47833
2020,07,09,22,00,00,3.09167
2020,07,09,23,00,00,2.5661
2020,07,10,00,00,00,2.575
2020,07,10,01,00,00,2.06
2020,07,10,02,00,00,2.15667
2020,07,10,03,00,00,2.06
2020,07,10,04,00,00,2.285
2020,07,10,05,00,00,3.24167
2020,07,10,06,00,00,4.015
2020,07,10,07,00,00,4.39167
2020,07,10,08,00,00,4.25
2020,07,10,09,00,00,3.87167
2020,07,10,10,00,00,4.43333
2020,07,10,11,00,00,4.57
2020,07,10,12,00,00,3.89833
2020,07,10,13,00,00,3.61167
2020,07,10,14,00,00,3.40333
2020,07,10,15,00,00,3.115
2020,07,10,16,00,00,2.22833
2020,07,10,17,00,00,2.86667
2020,07,10,18,00,00,2.355
2020,07,10,19,00,00,2.015
2020,07,10,20,00,00,2.44333
2020,07,10,21,00,00,2.50333
2020,07,10,22,00,00,1.64833
2020,07,10,23,00,00,1.45932
2020,07,11,00,00,00,1.24667
2020,07,11,01,00,00,1.72
2020,07,11,02,00,00,1.63333
2020,07,11,03,00,00,1.98167
2020,07,11,04,00,00,1.92833
2020,07,11,05,00,00,2.24
2020,07,11,06,00,00,2.835
2020,07,11,07,00,00,3.025
2020,07,11,08,00,00,3.32333
2020,07,11,09,00,00,3.46333
2020,07,11,10,00,00,3.02667
2020,07,11,11,00,00,2.43
2020,07,11,12,00,00,2.575
2020,07,11,13,00,00,3.24333
2020,07,11,14,00,00,5.24167
2020,07,11,15,00,00,5.11
2020,07,11,16,00,00,4.28833
2020,07,11,17,00,00,4.83167
2020,07,11,18,00,00,5.42833
2020,07,11,19,00,00,4.65167
2020,07,11,20,00,00,3.84667
2020,07,11,21,00,00,3.57667
2020,07,11,22,00,00,3.23833
2020,07,11,23,00,00,3.32203
2020,07,12,00,00,00,3.17
2020,07,12,01,00,00,2.34667
2020,07,12,02,00,00,2.16167
2020,07,12,03,00,00,1.595
2020,07,12,04,00,00,1.89333
2020,07,12,05,00,00,1.835
2020,07,12,06,00,00,1.815
2020,07,12,07,00,00,1.055
2020,07,12,08,00,00,2.12
2020,07,12,09,00,00,2.315
2020,07,12,10,00,00,3.75833
2020,07,12,11,00,00,4.98667
2020,07,12,12,00,00,4.56833
2020,07,12,13,00,00,4.83333
2020,07,12,14,00,00,4.57167
2020,07,12,15,00,00,3.76
2020,07,12,16,00,00,4.45
2020,07,12,17,00,00,3.58333
2020,07,12,18,00,00,3.49667
2020,07,12,19,00,00,3.37167
2020,07,12,20,00,00,3.35333
2020,07,12,21,00,00,3.23
2020,07,12,22,00,00,2.27833
2020,07,12,23,00,00,1.93729
2020,07,13,00,00,00,1.505
2020,07,13,01,00,00,1.88
2020,07,13,02,00,00,2
2020,07,13,03,00,00,1.94667
2020,07,13,04,00,00,1.54333
2020,07,13,05,00,00,1.385
2020,07,13,06,00,00,1.485
2020,07,13,07,00,00,1.44167
2020,07,13,08,00,00,0.99833
2020,07,13,09,00,00,2.05833
2020,07,13,10,00,00,3.27833
2020,07,13,11,00,00,3.42833
2020,07,13,12,00,00,1.815
2020,07,13,13,00,00,2.61333
2020,07,13,14,00,00,3.27333
2020,07,13,15,00,00,3.86333
2020,07,13,16,00,00,3.36
2020,07,13,17,00,00,1.85833
2020,07,13,18,00,00,2.31167
2020,07,13,19,00,00,1.57167
2020,07,13,20,00,00,1.29167
2020,07,13,21,00,00,1.51
2020,07,13,22,00,00,2.14
2020,07,13,23,00,00,2.27333
2020,07,14,00,00,00,2.01333
2020,07,14,01,00,00,2.58167
2020,07,14,02,00,00,2.47833
2020,07,14,03,00,00,2.11333
2020,07,14,04,00,00,2.23
2020,07,14,05,00,00,2.25667
2020,07,14,06,00,00,2.51167
2020,07,14,07,00,00,2.53333
2020,07,14,08,00,00,3.06667
2020,07,14,09,00,00,2.86167
2020,07,14,10,00,00,3.44833
2020,07,14,11,00,00,4.56667
2020,07,14,12,00,00,4.89
2020,07,14,13,00,00,4.92167
2020,07,14,14,00,00,4.36
2020,07,14,15,00,00,5.13667
2020,07,14,16,00,00,4.53333
2020,07,14,17,00,00,4.28667
2020,07,14,18,00,00,3.74
2020,07,14,19,00,00,3.13167
2020,07,14,20,00,00,2.25167
2020,07,14,21,00,00,1.92333
2020,07,14,22,00,00,2.165
2020,07,14,23,00,00,2.09
2020,07,15,00,00,00,1.37667
2020,07,15,01,00,00,1.145
2020,07,15,02,00,00,1.75
2020,07,15,03,00,00,1.80833
2020,07,15,04,00,00,1.04333
2020,07,15,05,00,00,0.91167
2020,07,15,06,00,00,0.835
2020,07,15,07,00,00,1.28167
2020,07,15,08,00,00,0.99
2020,07,15,09,00,00,1.25167
2020,07,15,10,00,00,1.54833
2020,07,15,11,00,00,2.07667
2020,07,15,12,00,00,1.83333
2020,07,15,13,00,00,2.94333
2020,07,15,14,00,00,3.04667
2020,07,15,15,00,00,2.77667
2020,07,15,16,00,00,2.69833
2020,07,15,17,00,00,2.87833
2020,07,15,18,00,00,2.50667
2020,07,15,19,00,00,2.28667
2020,07,15,20,00,00,2.17167
2020,07,15,21,00,00,2.75833
2020,07,15,22,00,00,2.47167
2020,07,15,23,00,00,2.58
2020,07,16,00,00,00,2.48333
2020,07,16,01,00,00,1.68667
2020,07,16,02,00,00,1.84167
2020,07,16,03,00,00,1.85167
2020,07,16,04,00,00,1.94833
2020,07,16,05,00,00,1.85667
2020,07,16,06,00,00,1.45
2020,07,16,07,00,00,1.885
2020,07,16,08,00,00,2.69833
2020,07,16,09,00,00,3.33
2020,07,16,10,00,00,3.705
2020,07,16,11,00,00,3.67
2020,07,16,12,00,00,3.3
2020,07,16,13,00,00,3.295
2020,07,16,14,00,00,3.65167
2020,07,16,15,00,00,3.63167
2020,07,16,16,00,00,3.025
2020,07,16,17,00,00,2.775
2020,07,16,18,00,00,2.7
